car_name,yr_mfr,fuel_type,kms_run,sale_price,city,times_viewed,body_type,transmission,variant,registered_city,registered_state,is_hot,make,model,total_owners,broker_quote,original_price,car_rating,ad_created_on,booking_down_pymnt,reserved,warranty_avail
hyundai elite i20,2017,petrol,26464,473999,ghaziabad,4883,hatchback,manual,magna executive 1.2,new delhi,delhi,True,hyundai,elite i20,2,490995,497495.0,great,2021-03-25T12:07:51.787,71100,False,False
nissan terrano,2013,diesel,47811,490399,ghaziabad,3542,suv,manual,xv 110 diesel,ghaziabad,uttar pradesh,True,nissan,terrano,1,465983,582863.0,great,2021-03-08T04:54:30.114,73560,False,False
renault duster,2013,diesel,47019,454499,ghaziabad,1841,suv,manual,110 ps rxz diesel opt,delhi,delhi,True,renault,duster,1,416528,522528.0,great,2021-03-27T06:59:13.339,68175,False,False
renault kwid,2016,petrol,20114,291399,ghaziabad,1544,hatchback,manual,rxl,ghaziabad,uttar pradesh,True,renault,kwid,1,255915,333553.0,good,2021-04-03T08:50:27.307,43710,False,False
maruti ciaz,2017,petrol,41048,609399,ghaziabad,1454,sedan,manual,zeta 1.4 vvt,lucknow,uttar pradesh,True,maruti,ciaz,1,616571,769151.0,great,2021-02-13T08:21:53.933,91410,False,False
hyundai venue,2019,diesel,8026,845099,ghaziabad,5701,suv,,1.4 crdi s mt,noida,uttar pradesh,True,hyundai,venue,1,855848,1040672.0,great,2021-02-07T06:51:28.78,126765,False,False
maruti a star,2011,petrol,53953,194899,ghaziabad,1083,hatchback,manual,lxi,new delhi,delhi,True,maruti,a star,1,160124,,good,2021-03-12T06:18:13.86,29235,False,False
maruti wagon r 1.0,2014,petrol,54909,274199,ghaziabad,1444,hatchback,manual,vxi,delhi,delhi,True,maruti,wagon r 1.0,2,265349,284099.0,great,2021-03-20T14:27:12.606,41130,False,False
hyundai verna,2015,diesel,63987,559799,ghaziabad,3064,sedan,manual,fluidic 1.6 crdi s,ghaziabad,uttar pradesh,True,hyundai,verna,2,551436,692496.0,great,2021-03-19T08:26:34.561,83970,False,False
maruti alto,,petrol,58267,115899,ghaziabad,4563,hatchback,manual,lxi,ghaziabad,uttar pradesh,True,maruti,alto,1,111780,156325.0,great,2021-01-15T13:55:06.215,17385,False,False
hyundai i10,,petrol,30896,310299,ghaziabad,1065,hatchback,manual,magna 1.1 irde2,delhi,delhi,True,hyundai,i10,2,247827,,good,2021-04-07T12:44:23.396,46545,False,False
volkswagen polo,2013,petrol,69745,288199,ghaziabad,2917,hatchback,manual,comfortline 1.2l petrol,faridabad,haryana,True,volkswagen,polo,1,276900,344851.0,great,2020-12-20T01:00:01.157,43230,False,False
maruti vitara brezza,2018,diesel,26212,791399,ghaziabad,1877,suv,manual,zdi,ghaziabad,uttar pradesh,True,maruti,vitara brezza,1,777656,963956.0,great,2020-10-29T05:38:03.95,118710,False,False
jeep compass,2019,petrol,31532,1320472,ghaziabad,5138,luxury suv,,sport plus petrol,delhi,delhi,True,jeep,compass,1,1157500,,great,2021-01-21T05:52:24.704,198071,False,False
maruti baleno,2015,diesel,61215,466099,ghaziabad,1108,hatchback,manual,zeta ddis 190,new delhi,delhi,True,maruti,baleno,1,463402,578782.0,great,2021-03-18T13:30:31.107,69915,False,False
maruti a star,2009,petrol,74979,167599,ghaziabad,1774,hatchback,manual,zxi,ghaziabad,uttar pradesh,True,maruti,a star,2,154779,210074.0,great,2021-02-14T14:31:30.21,25140,False,False
maruti alto k10,2010,petrol,94362,156199,ghaziabad,1702,hatchback,manual,vxi,delhi,delhi,True,maruti,alto k10,2,142559,193804.0,great,2020-12-19T14:40:51.916,23430,False,False
maruti ciaz,2015,diesel,86813,541499,ghaziabad,717,sedan,manual,vdi+ shvs,ghaziabad,uttar pradesh,True,maruti,ciaz,1,521000,655980.0,great,2021-03-27T09:23:56.581,81225,False,False
toyota etios liva,2012,petrol,77552,242099,ghaziabad,3045,hatchback,manual,g,ghaziabad,uttar pradesh,True,toyota,etios liva,1,245777,245799.0,great,2021-02-08T10:24:10.58,36315,False,False
volkswagen polo,2010,petrol,120582,210299,ghaziabad,2458,hatchback,manual,comfortline 1.2l petrol,ghaziabad,uttar pradesh,True,volkswagen,polo,2,178562,239807.0,great,2021-02-20T10:35:01.383,31545,False,False
maruti swift,2015,diesel,67081,438399,ghaziabad,1096,hatchback,manual,vdi abs,ghaziabad,uttar pradesh,True,maruti,swift,1,445641,558461.0,great,2021-03-13T06:34:50.926,65760,False,False
hyundai i20,2012,diesel,79907,285499,ghaziabad,2220,hatchback,manual,sportz 1.4 crdi,muzaffarnagar,uttar pradesh,True,hyundai,i20,2,275380,357286.0,great,2021-01-30T09:55:29.948,42825,False,False
maruti swift dzire,2008,petrol,89412,189399,ghaziabad,4295,sedan,manual,vxi,noida,uttar pradesh,True,maruti,swift dzire,2,168231,226901.0,great,2021-01-17T13:05:08.91,28410,False,False
honda amaze,2013,diesel,98889,259199,ghaziabad,3096,sedan,manual,1.5 emt i dtec,delhi,delhi,True,honda,amaze,1,233000,304600.0,great,2020-12-08T21:00:07.808,38880,False,False
honda brio,2012,petrol,89214,207599,ghaziabad,306,hatchback,manual,1.2 s mt i vtec,new delhi,delhi,True,honda,brio,1,180000,,great,2021-04-05T07:38:58.931,31140,False,False
renault duster,2013,petrol,69719,406899,ghaziabad,580,suv,manual,rxl petrol 104,delhi,delhi,True,renault,duster,1,333717,,good,2021-04-10T13:23:06.014,61035,False,False
maruti swift,2014,diesel,71382,371599,ghaziabad,226,hatchback,manual,vdi,new delhi,delhi,True,maruti,swift,1,348841,384999.0,great,2021-04-07T10:12:15.438,55740,False,False
volkswagen polo,2010,petrol,123572,184199,ghaziabad,2539,hatchback,manual,comfortline 1.2l petrol,delhi,delhi,True,volkswagen,polo,2,170417,190199.0,great,2021-03-04T11:04:33.629,27630,False,False
honda amaze,2014,diesel,141685,310499,ghaziabad,1859,sedan,manual,1.5 smt i dtec,noida,uttar pradesh,True,honda,amaze,1,293183,379005.0,great,2021-03-18T11:27:55.538,46575,False,False
maruti swift dzire,2012,diesel,115770,315299,ghaziabad,1291,sedan,manual,vdi bs iv,ghaziabad,uttar pradesh,True,maruti,swift dzire,1,302617,390529.0,great,2021-03-14T08:58:00.753,47295,False,False
maruti swift,2013,diesel,144263,295599,ghaziabad,561,hatchback,manual,vdi,new delhi,delhi,True,maruti,swift,2,280055,361995.0,great,2021-04-02T06:01:21.664,44340,False,False
hyundai i20,2012,diesel,141069,294499,ghaziabad,711,hatchback,manual,sportz 1.4 crdi,ghaziabad,uttar pradesh,True,hyundai,i20,1,257941,336019.0,great,2021-02-03T07:56:11.263,44175,False,False
honda city,2011,petrol,144078,304599,ghaziabad,1406,sedan,manual,v mt petrol,delhi,delhi,True,honda,city,1,282620,365132.0,great,2020-10-01T13:22:02.246,45690,False,True
maruti vitara brezza,2016,diesel,101948,529999,ghaziabad,2253,suv,manual,ldi,ghaziabad,uttar pradesh,True,maruti,vitara brezza,1,523303,658743.0,great,2021-02-01T06:26:23.504,79500,False,False
bmw 3 series,2014,diesel,62225,1517018,ghaziabad,6742,luxury sedan,automatic,320d luxuryline,gurgaon,haryana,True,bmw,3 series,2,1536845,1542845.0,great,2021-03-28T14:45:25.349,227553,False,False
maruti swift dzire,2012,diesel,127042,287399,ghaziabad,628,sedan,manual,vdi bs iv,delhi,delhi,True,maruti,swift dzire,1,297479,383247.0,great,2021-01-19T12:40:38.99,43110,False,False
toyota etios liva,2012,diesel,133608,249599,ghaziabad,603,hatchback,manual,gd,ghaziabad,uttar pradesh,True,toyota,etios liva,1,250016,326356.0,great,2021-02-16T10:27:20.399,37440,False,False
mahindra xuv500,2015,diesel,120710,639999,ghaziabad,2452,luxury suv,manual,w8 fwd,ghaziabad,uttar pradesh,True,mahindra,xuv500,1,560220,650540.0,great,2020-07-07T11:07:17.04,96000,False,True
hyundai verna,2014,diesel,109559,482799,ghaziabad,1140,sedan,manual,fluidic 1.6 sx crdi,goutam  budd  nagar,uttar pradesh,True,hyundai,verna,1,462069,578169.0,great,2021-02-09T11:26:53.305,72420,False,False
hyundai elite i20,2015,diesel,143079,440199,ghaziabad,719,hatchback,manual,asta 1.4 crdi,delhi,delhi,True,hyundai,elite i20,1,439000,549500.0,great,2020-12-30T11:08:09.057,66030,False,False
honda city,2018,petrol,119791,750799,ghaziabad,3172,sedan,,v cvt,ghaziabad,uttar pradesh,True,honda,city,1,790741,979661.0,great,2021-02-12T06:57:41.405,112620,False,False
maruti vitara brezza,2018,diesel,114832,647599,ghaziabad,1566,suv,manual,vdi opt,noida,uttar pradesh,True,maruti,vitara brezza,1,651778,812898.0,great,2020-10-27T06:22:34.077,97140,False,False
audi a6,2012,diesel,91533,1049792,ghaziabad,2704,luxury sedan,automatic,2.0 tdi premium plus,new delhi,delhi,True,audi,a6,2,1078341,1301935.0,great,2020-10-16T11:10:02.968,157469,False,False
honda city,2010,petrol,22415,344299,ghaziabad,45,sedan,manual,v mt petrol,delhi,delhi,True,honda,city,1,333752,427506.0,great,2021-04-08T09:33:00.969,51645,False,False
maruti swift,2014,diesel,44528,378399,ghaziabad,1391,hatchback,manual,vdi,ghaziabad,uttar pradesh,True,maruti,swift,1,371051,474011.0,great,2021-03-08T10:13:31.911,56760,False,False
maruti swift,2015,petrol,37327,419599,ghaziabad,1992,hatchback,manual,zxi,agra,uttar pradesh,True,maruti,swift,1,423418,424918.0,great,2021-04-03T13:50:08.326,62940,False,False
maruti baleno,2015,petrol,33351,486199,ghaziabad,1022,hatchback,manual,delta 1.2 k12,ghaziabad,uttar pradesh,True,maruti,baleno,1,488422,609802.0,great,2021-03-02T06:53:06.722,72930,False,False
honda amaze,2014,diesel,38914,335799,ghaziabad,1322,sedan,manual,1.5 emt i dtec,faridabad,haryana,True,honda,amaze,1,311836,337299.0,great,2021-04-02T10:28:09.801,50370,False,False
ford figo aspire,2015,petrol,28775,412799,ghaziabad,1750,sedan,manual,1.2 trend petrol,ghaziabad,uttar pradesh,True,ford,figo aspire,1,406320,413820.0,great,2021-04-08T18:23:11.42,61920,False,False
hyundai elite i20,2015,petrol,46217,474199,ghaziabad,1514,hatchback,manual,sportz 1.2,new delhi,delhi,True,hyundai,elite i20,1,474059,,great,2021-04-07T15:48:25.278,71130,False,False
maruti dzire,2019,petrol,13075,641999,ghaziabad,1480,sedan,manual,vxi,noida,uttar pradesh,True,maruti,dzire,1,642138,801338.0,great,2021-03-13T08:04:51.028,96300,False,False
hyundai grand i10,2017,petrol,33097,439899,ghaziabad,1322,hatchback,,sportz(o) 1.2 mt,bulandshahar,uttar pradesh,True,hyundai,grand i10,1,443885,462099.0,great,2021-04-03T07:57:36.373,65985,False,False
maruti alto k10,2012,petrol,63678,215799,ghaziabad,600,hatchback,manual,vxi,goutam  budd  nagar,uttar pradesh,True,maruti,alto k10,1,203884,270060.0,great,2020-11-19T11:37:48.2,32370,False,False
maruti ritz,2012,diesel,63608,285799,ghaziabad,265,hatchback,manual,vdi,delhi,delhi,True,maruti,ritz,1,238369,,good,2021-03-15T08:04:31.302,42870,False,False
maruti ritz,2012,petrol,39650,311699,ghaziabad,585,hatchback,manual,zxi abs,gurgaon,haryana,True,maruti,ritz,1,268005,312399.0,good,2021-04-09T13:37:21.13,46755,False,False
hyundai i10,2008,petrol,94707,157099,ghaziabad,2522,hatchback,manual,magna 1.2,ghaziabad,uttar pradesh,True,hyundai,i10,1,137786,188831.0,great,2021-02-06T12:20:18.949,23565,False,False
maruti swift,2008,petrol,76422,204499,ghaziabad,1461,hatchback,manual,lxi 1.3,ghaziabad,uttar pradesh,True,maruti,swift,2,173387,233332.0,good,2021-03-13T06:51:09.456,30675,False,False
hyundai verna,2013,diesel,73501,433699,ghaziabad,653,sedan,manual,fluidic 1.6 sx crdi,delhi,delhi,True,hyundai,verna,1,400790,498630.0,great,2021-03-10T11:38:07.255,65055,False,False
maruti swift,2012,diesel,80682,322199,ghaziabad,382,hatchback,manual,vdi,delhi,delhi,True,maruti,swift,1,271000,,great,2021-02-13T12:07:29.226,48330,False,False
honda city,2010,petrol,87756,358599,ghaziabad,930,sedan,manual,s mt petrol,ghaziabad,uttar pradesh,True,honda,city,1,350653,449125.0,great,2021-04-09T13:59:24.895,53790,False,False
honda jazz,2015,petrol,80469,400699,ghaziabad,176,hatchback,,1.2 vx i-vtech,delhi,delhi,True,honda,jazz,1,401600,411799.0,great,2021-03-28T08:53:54.157,60105,False,False
maruti alto 800,2017,petrol & cng,56807,302199,ghaziabad,995,hatchback,manual,lxi,ghaziabad,uttar pradesh,True,maruti,alto 800,1,265621,345393.0,good,2021-03-14T10:14:14.186,45330,False,False
ford ecosport,2017,diesel,73743,714899,ghaziabad,1019,suv,manual,1.5 titaniumtdci opt,delhi,delhi,True,ford,ecosport,1,716080,722580.0,great,2021-03-12T08:08:08.005,107235,False,False
ford figo,2014,diesel,82718,253599,ghaziabad,64,hatchback,manual,1.4 zxi duratorq,new delhi,delhi,True,ford,figo,2,161497,,fair,2021-02-02T13:06:15.529,38040,False,False
honda city,2009,petrol,144292,237999,ghaziabad,1816,sedan,,1.5 e mt petrol,goutam  budd  nagar,uttar pradesh,True,honda,city,1,227627,299039.0,great,2021-02-28T13:17:00.194,35700,False,False
honda city,2009,petrol,173017,229499,ghaziabad,121,sedan,manual,s mt petrol,delhi,delhi,True,honda,city,1,212749,,great,2021-03-25T11:24:41.601,34425,False,False
maruti wagon r 1.0,2013,petrol,95840,253499,ghaziabad,697,hatchback,manual,vxi,delhi,delhi,True,maruti,wagon r 1.0,1,240144,313306.0,great,2021-03-18T06:50:56.254,38025,False,False
honda amaze,2015,diesel,108988,348599,ghaziabad,884,sedan,manual,1.5 sx mt i dtec,allahabad,uttar pradesh,True,honda,amaze,1,332854,421410.0,great,2021-03-15T08:22:27.782,52290,False,False
hyundai grand i10,2015,diesel,70872,352399,ghaziabad,23,hatchback,manual,magna 1.1 crdi,delhi,delhi,True,hyundai,grand i10,1,297701,383535.0,good,2021-03-27T10:20:42.781,52860,False,False
hyundai new elantra,2015,diesel,150351,645299,ghaziabad,1563,luxury sedan,,1.6 sx at,noida,uttar pradesh,True,hyundai,new elantra,1,594205,743825.0,great,2021-03-05T09:30:09.017,96795,False,False
toyota fortuner,2012,diesel,121632,1147459,ghaziabad,70,luxury suv,automatic,3.0 at 4x2,ghaziabad,uttar pradesh,True,toyota,fortuner,1,1062088,1288748.0,great,2021-03-30T11:31:48.215,172119,False,False
maruti alto,2010,petrol,29166,161199,ghaziabad,1549,hatchback,manual,lxi,delhi,delhi,True,maruti,alto,1,160241,161741.0,great,2021-02-16T08:29:45.24,24180,True,False
maruti alto,2020,petrol,3639,322099,ghaziabad,1776,hatchback,manual,lxi,delhi,delhi,True,maruti,alto,1,338347,344847.0,great,2021-03-24T12:38:33.964,48315,True,False
maruti swift,2012,petrol,31999,310799,ghaziabad,5702,hatchback,manual,lxi,delhi,delhi,True,maruti,swift,1,311000,394760.0,great,2020-10-14T05:37:34.29,46620,True,True
maruti alto,2011,petrol,19599,172699,ghaziabad,8493,hatchback,manual,lxi,saharanpur,uttar pradesh,True,maruti,alto,1,147500,,great,2021-03-19T14:14:35.241,25905,True,False
maruti s presso,2020,petrol,3176,402199,ghaziabad,16029,hatchback,,vxi,faridabad,haryana,True,maruti,s presso,1,419657,509409.0,great,2021-03-31T13:28:43.225,60330,True,False
maruti celerio,2017,petrol,8433,404699,ghaziabad,2225,hatchback,automatic,zxi amt,delhi,delhi,True,maruti,celerio,1,412325,418825.0,great,2021-03-30T16:22:04.585,60705,True,False
hyundai grand i10,2014,petrol,23794,307599,ghaziabad,7372,hatchback,manual,era 1.2 vtvt,delhi,delhi,True,hyundai,grand i10,2,300012,386352.0,great,2020-12-17T21:00:02.032,46140,True,False
hyundai i10,2011,petrol,17407,247499,ghaziabad,4608,hatchback,manual,sportz 1.2 kappa2,delhi,delhi,True,hyundai,i10,1,248474,323462.0,great,2021-03-22T15:31:26.931,37125,True,False
hyundai eon,2013,petrol,11048,223499,ghaziabad,1181,hatchback,manual,sportz,delhi,delhi,True,hyundai,eon,1,212532,279622.0,great,2021-03-20T12:13:53.073,33525,True,False
honda city,2011,petrol,35568,329599,ghaziabad,3780,sedan,manual,s mt petrol,delhi,delhi,True,honda,city,1,304601,,great,2021-02-27T16:15:43.144,49440,True,False
maruti eeco,2020,petrol,5445,384599,ghaziabad,4214,suv,manual,7 str,noida,uttar pradesh,True,maruti,eeco,1,399288,508452.0,great,2021-03-19T06:37:52.487,57690,True,False
maruti new  wagon-r,2019,petrol,8812,432199,ghaziabad,5673,hatchback,,lxi 1.0 l,new delhi,delhi,True,maruti,new  wagon-r,1,446091,452591.0,great,2021-03-21T08:34:16.628,64830,True,False
maruti swift dzire,2012,petrol,53422,283399,ghaziabad,2176,sedan,manual,vxi 1.2 bs iv,new delhi,delhi,True,maruti,swift dzire,1,281597,363867.0,great,2021-01-22T14:14:47.105,42510,True,False
hyundai i10,2011,petrol,41648,229799,ghaziabad,1445,hatchback,manual,magna 1.2 kappa2,new delhi,delhi,True,hyundai,i10,1,213878,238199.0,great,2021-04-14T09:48:50.873,34470,True,False
hyundai santro xing,2013,petrol,13531,231399,ghaziabad,2052,hatchback,manual,gl,delhi,delhi,True,hyundai,santro xing,1,205047,,good,2021-04-11T06:36:39.178,34710,True,False
honda city,2012,petrol,27694,382299,ghaziabad,397,sedan,,1.5 e mt petrol,delhi,delhi,True,honda,city,1,339401,,great,2021-04-16T07:11:24.814,57345,True,False
maruti baleno,2018,petrol,11025,575299,ghaziabad,945,hatchback,manual,zeta 1.2 k12,new delhi,delhi,True,maruti,baleno,1,595269,601769.0,great,2021-02-24T12:51:16.245,86295,True,False
honda city,2010,petrol,54826,308899,ghaziabad,2889,sedan,manual,s mt petrol,delhi,delhi,True,honda,city,1,313974,320474.0,great,2021-03-19T11:36:00.422,46335,True,False
maruti swift,2017,petrol,29989,415299,ghaziabad,661,hatchback,manual,lxi,faridabad,haryana,True,maruti,swift,1,421481,511539.0,great,2021-03-12T06:29:20.744,62295,True,False
maruti alto 800,2016,petrol & cng,34760,232499,ghaziabad,2537,hatchback,manual,lxi cng,delhi,delhi,True,maruti,alto 800,2,237388,309934.0,great,2021-02-16T13:20:09.52,34875,False,False
mahindra tuv300,2017,diesel,19481,569999,ghaziabad,8265,suv,,t8 dual tone,ghaziabad,uttar pradesh,True,mahindra,tuv300,1,586696,734796.0,great,2021-03-01T14:35:29.512,85500,True,False
maruti celerio,2014,petrol & cng,44911,359599,ghaziabad,3679,hatchback,automatic,vxi at,ghaziabad,uttar pradesh,True,maruti,celerio,1,362897,464053.0,great,2021-04-07T07:13:21.403,53940,True,False
maruti ertiga,2012,diesel,27242,440299,ghaziabad,4578,suv,manual,vdi abs,faridabad,haryana,True,maruti,ertiga,1,403652,490684.0,great,2021-03-21T09:36:41.175,66045,True,False
maruti swift,2018,petrol,22459,495599,ghaziabad,2099,hatchback,manual,vxi,bawal,haryana,True,maruti,swift,1,517827,519327.0,great,2021-03-24T12:50:54.335,74340,True,False
maruti wagon r 1.0,2011,petrol & cng,60621,227399,ghaziabad,2428,hatchback,manual,lxi cng,delhi,delhi,True,maruti,wagon r 1.0,1,218571,286981.0,great,2021-02-18T13:32:15.29,34110,True,False
mahindra tuv300,2015,diesel,26118,544799,ghaziabad,3428,suv,automatic,t8 at,delhi,delhi,True,mahindra,tuv300,2,550912,690872.0,great,2020-12-08T07:37:37.64,81720,True,False
hyundai i10,2011,petrol,55874,227899,ghaziabad,1427,hatchback,manual,magna 1.2 kappa2,delhi,delhi,True,hyundai,i10,1,205996,271634.0,great,2021-03-23T10:15:10.391,34185,True,False
ford figo,2013,diesel,62712,176199,ghaziabad,2064,hatchback,manual,1.4 zxi duratorq,new delhi,delhi,True,ford,figo,1,137897,,great,2021-04-03T08:37:52.915,26430,True,False
honda brio,2013,petrol,48711,229499,ghaziabad,590,hatchback,manual,1.2 s mt i vtec,delhi,delhi,True,honda,brio,3,208000,,great,2021-03-09T12:57:44.376,34425,True,False
audi q3,2014,diesel,13800,1414199,ghaziabad,2465,luxury suv,automatic,30 tdi quattro,delhi,delhi,True,audi,q3,1,1449638,1451138.0,great,2021-03-18T08:28:52.634,212130,True,False
maruti wagon r 1.0,2010,petrol,64752,175299,ghaziabad,3678,hatchback,manual,vxi,delhi,delhi,True,maruti,wagon r 1.0,2,160542,,great,2021-03-31T06:45:52.262,26295,True,False
toyota innova crysta,2017,diesel,43641,1294599,ghaziabad,2253,suv,manual,2.4 gx 7 str,delhi,delhi,True,toyota,innova crysta,1,1341436,1347936.0,great,2021-02-27T09:36:43.203,194190,True,False
renault duster,2016,diesel,45930,528199,ghaziabad,4219,suv,,rxl 85ps explore,ghaziabad,uttar pradesh,True,renault,duster,1,543300,682740.0,great,2021-03-01T06:31:12.234,79230,True,False
maruti ciaz,2018,petrol,17483,726499,ghaziabad,1891,sedan,,delta 1.5 shvs vvt at,delhi,delhi,True,maruti,ciaz,1,805000,979680.0,great,2020-11-14T06:23:04.311,108975,True,False
toyota corolla altis,2010,petrol,79324,255699,ghaziabad,825,luxury sedan,,1.8 g,noida,uttar pradesh,True,toyota,corolla altis,2,258788,266288.0,great,2021-04-01T06:20:52.952,38355,True,False
maruti ciaz,2018,petrol,11400,741799,ghaziabad,2817,sedan,,zeta 1.5 shvs vvt mt,gurgaon,haryana,True,maruti,ciaz,1,750000,929280.0,great,2020-12-31T10:33:55.337,111270,True,False
